Date,Snapshot,Player,Team,Pitcher,BestBook,BestOdds,ModelProb,RawModelProb,Edge,Confidence,Grade,Tier,LineupSpot,TopEdgeRank,TopProbRank,Stake,Play,Result,Profit
2026-05-30,LOCK,Aramis Garcia,Arizona Diamondbacks,Bryan Woo,DraftKings,569,0.1876,0.0709,0.0381,59,B,WATCH,,2.0,5.0,0.0,NO,,0.0
2026-05-30,LOCK,Sal Stewart,Cincinnati Reds,Martín Pérez,FanDuel,500,0.2043,0.0707,0.0376,69,B,WATCH,3.0,3.0,2.0,0.0,NO,,0.0
2026-05-30,LOCK,Zack Gelof,Athletics,Ryan Weathers,BetMGM,589,0.1824,0.0709,0.0372,57,B,WATCH,,3.0,6.0,0.0,NO,,0.0
2026-05-30,LOCK,Brandon Nimmo,Texas Rangers,Seth Lugo,BetMGM,492,0.206,0.0713,0.0371,69,B,WATCH,3.0,3.0,2.0,0.0,NO,,0.0
2026-05-30,LOCK,Shea Langeliers,Athletics,Ryan Weathers,BetMGM,495,0.2049,0.0709,0.0369,69,B,WATCH,3.0,4.0,2.0,0.0,NO,,0.0
2026-05-30,LOCK,Trea Turner,Philadelphia Phillies,Roki Sasaki,BetMGM,537,0.1937,0.0706,0.0367,63,B,WATCH,2.0,3.0,5.0,0.0,NO,,0.0
2026-05-30,LOCK,Freddy Fermin,San Diego Padres,Foster Griffin,DraftKings,563,0.1876,0.0709,0.0367,59,B,WATCH,,2.0,5.0,0.0,NO,,0.0
2026-05-30,LOCK,Edmundo Sosa,Philadelphia Phillies,Roki Sasaki,FanDuel,473,0.2109,0.0706,0.0364,72,B,WATCH,4.0,4.0,2.0,0.0,NO,,0.0
2026-05-30,LOCK,Jesús Sánchez,Toronto Blue Jays,Brandon Young,FanDuel,587,0.1818,0.0707,0.0362,56,B,WATCH,6.0,5.0,6.0,0.0,NO,,0.0
2026-05-30,LOCK,Josh Jung,Texas Rangers,Seth Lugo,DraftKings,527,0.1956,0.0713,0.0361,63,B,WATCH,2.0,4.0,4.0,0.0,NO,,0.0
2026-05-30,LOCK,Casey Schmitt,San Francisco Giants,Ryan Feltner,DraftKings,492,0.2049,0.0709,0.036,69,B,WATCH,3.0,2.0,2.0,0.0,NO,,0.0
2026-05-30,LOCK,Manny Machado,San Diego Padres,Foster Griffin,DraftKings,468,0.2119,0.0709,0.0358,72,B,WATCH,4.0,4.0,1.0,0.0,NO,,0.0
2026-05-30,LOCK,Joe Mack,Miami Marlins,Christian Scott,BetMGM,559,0.1876,0.0709,0.0358,59,B,WATCH,,3.0,5.0,0.0,NO,,0.0
2026-05-30,LOCK,Carter Jensen,Kansas City Royals,Kumar Rocker,DraftKings,559,0.1876,0.0709,0.0358,59,B,WATCH,1.0,5.0,6.0,0.0,NO,,0.0
2026-05-30,LOCK,Masyn Winn,St. Louis Cardinals,Ben Brown,BetMGM,582,0.1824,0.0709,0.0357,56,B,WATCH,6.0,3.0,6.0,0.0,NO,,0.0
2026-05-30,LOCK,Masataka Yoshida,Boston Red Sox,Parker Messick,FanDuel,585,0.1815,0.0706,0.0356,56,B,WATCH,6.0,5.0,8.0,0.0,NO,,0.0
2026-05-30,LOCK,Yandy Díaz,Tampa Bay Rays,Reid Detmers,FanDuel,557,0.1876,0.0709,0.0354,59,B,WATCH,1.0,2.0,5.0,0.0,NO,,0.0
2026-05-30,LOCK,Jac Caglianone,Kansas City Royals,Kumar Rocker,BetMGM,579,0.1824,0.0709,0.0351,56,B,WATCH,6.0,6.0,7.0,0.0,NO,,0.0
2026-05-30,LOCK,Ty France,San Diego Padres,Foster Griffin,DraftKings,465,0.2119,0.0709,0.0349,72,B,WATCH,,3.0,1.0,0.0,NO,,0.0
2026-05-30,LOCK,Yandy Díaz,Tampa Bay Rays,Reid Detmers,DraftKings,552,0.1876,0.0709,0.0342,59,B,WATCH,,2.0,5.0,0.0,NO,,0.0
2026-05-30,LOCK,Danny Jansen,Texas Rangers,Seth Lugo,BetMGM,649,0.1676,0.0713,0.0341,48,C,WATCH,7.0,5.0,8.0,0.0,NO,,0.0
2026-05-30,LOCK,Tristan Gray,Minnesota Twins,Mitch Keller,DraftKings,509,0.198,0.0709,0.0338,65,B,WATCH,,5.0,3.0,0.0,NO,,0.0
2026-05-30,LOCK,Taylor Ward,Baltimore Orioles,Trey Yesavage,FanDuel,550,0.187,0.0707,0.0331,66,B,WATCH,1.0,4.0,5.0,0.0,NO,,0.0
2026-05-30,LOCK,David Fry,Cleveland Guardians,Sonny Gray,DraftKings,569,0.1824,0.0709,0.0329,56,B,WATCH,6.0,2.0,8.0,0.0,NO,,0.0
2026-05-30,LOCK,Gavin Sheets,San Diego Padres,Foster Griffin,FanDuel,481,0.2049,0.0709,0.0328,68,B,WATCH,,4.0,2.0,0.0,NO,,0.0
2026-05-30,LOCK,Taylor Trammell,Houston Astros,Brandon Sproat,DraftKings,458,0.2119,0.0709,0.0327,72,B,WATCH,4.0,2.0,1.0,0.0,NO,,0.0
2026-05-30,LOCK,Jonathan Aranda,Tampa Bay Rays,Reid Detmers,DraftKings,518,0.1945,0.0709,0.0327,63,B,WATCH,2.0,3.0,4.0,0.0,NO,,0.0
2026-05-30,LOCK,James Outman,Minnesota Twins,Mitch Keller,DraftKings,568,0.1824,0.0709,0.0327,56,B,WATCH,6.0,4.0,8.0,0.0,NO,,0.0
2026-05-30,LOCK,Nolan Gorman,St. Louis Cardinals,Ben Brown,FanDuel,504,0.198,0.0709,0.0324,64,B,WATCH,5.0,4.0,3.0,0.0,NO,,0.0
2026-05-30,LOCK,Tyler Callihan,Pittsburgh Pirates,Bailey Ober,BetMGM,517,0.1945,0.0709,0.0324,63,B,WATCH,2.0,1.0,5.0,0.0,NO,,0.0
2026-05-30,LOCK,J.T. Realmuto,Philadelphia Phillies,Roki Sasaki,FanDuel,648,0.166,0.0706,0.0323,48,C,WATCH,7.0,5.0,8.0,0.0,NO,,0.0
2026-05-30,LOCK,Cole Young,Seattle Mariners,Ryne Nelson,FanDuel,456,0.2119,0.0709,0.032,72,B,WATCH,,4.0,1.0,0.0,NO,,0.0
2026-05-30,LOCK,Konnor Griffin,Pittsburgh Pirates,Bailey Ober,FanDuel,565,0.1824,0.0709,0.032,56,B,WATCH,6.0,2.0,7.0,0.0,NO,,0.0
2026-05-30,LOCK,Amed Rosario,New York Yankees,J.T. Ginn,BetMGM,558,0.1837,0.0714,0.0318,56,B,WATCH,,3.0,6.0,0.0,NO,,0.0
2026-05-30,LOCK,Ty France,San Diego Padres,Foster Griffin,BetMGM,641,0.1667,0.0709,0.0318,48,C,WATCH,7.0,5.0,7.0,0.0,NO,,0.0
2026-05-30,LOCK,Brandon Lowe,Pittsburgh Pirates,Bailey Ober,FanDuel,454,0.2119,0.0709,0.0314,72,B,WATCH,,4.0,1.0,0.0,NO,,0.0
2026-05-30,LOCK,Edgar Quero,Chicago White Sox,Framber Valdez,BetMGM,500,0.198,0.0709,0.0313,64,B,WATCH,5.0,2.0,4.0,0.0,NO,,0.0
2026-05-30,LOCK,Travis Bazzana,Cleveland Guardians,Sonny Gray,BetMGM,540,0.1876,0.0709,0.0313,59,B,WATCH,1.0,3.0,6.0,0.0,NO,,0.0
2026-05-30,LOCK,Jared Young,New York Mets,Tyler Phillips,BetMGM,453,0.2119,0.0709,0.031,72,B,WATCH,4.0,4.0,1.0,0.0,NO,,0.0
2026-05-30,LOCK,Luis García Jr.,Washington Nationals,Michael King,DraftKings,510,0.1945,0.0709,0.0306,62,B,WATCH,2.0,5.0,6.0,0.0,NO,,0.0
2026-05-30,LOCK,Gabriel Moreno,Arizona Diamondbacks,Bryan Woo,BetMGM,451,0.2119,0.0709,0.0304,72,B,WATCH,4.0,3.0,1.0,0.0,NO,,0.0
2026-05-30,LOCK,Andrew Benintendi,Chicago White Sox,Framber Valdez,FanDuel,558,0.1824,0.0709,0.0304,56,B,WATCH,6.0,3.0,7.0,0.0,NO,,0.0
2026-05-30,LOCK,Tyler Tolbert,Kansas City Royals,Kumar Rocker,FanDuel,557,0.1824,0.0709,0.0301,56,B,WATCH,,4.0,6.0,0.0,NO,,0.0
2026-05-30,LOCK,Trent Grisham,New York Yankees,J.T. Ginn,FanDuel,537,0.1869,0.0706,0.0299,58,B,WATCH,1.0,4.0,5.0,0.0,NO,,0.0
2026-05-30,LOCK,Christian Walker,Houston Astros,Brandon Sproat,FanDuel,471,0.2049,0.0709,0.0298,68,B,WATCH,3.0,3.0,2.0,0.0,NO,,0.0
2026-05-30,LOCK,Derek Hill,Chicago White Sox,Framber Valdez,BetMGM,554,0.1824,0.0709,0.0295,56,B,WATCH,,2.0,6.0,0.0,NO,,0.0
2026-05-30,LOCK,Rafael Devers,San Francisco Giants,Ryan Feltner,DraftKings,448,0.2119,0.0709,0.0294,71,B,WATCH,,4.0,1.0,0.0,NO,,0.0
2026-05-30,LOCK,Pedro Ramírez,Chicago Cubs,Kyle Leahy,FanDuel,493,0.198,0.0709,0.0294,64,B,WATCH,,4.0,3.0,0.0,NO,,0.0
2026-05-30,LOCK,Brandon Valenzuela,Toronto Blue Jays,Brandon Young,DraftKings,526,0.1891,0.0715,0.0294,59,B,WATCH,,5.0,5.0,0.0,NO,,0.0
2026-05-30,LOCK,Colson Montgomery,Chicago White Sox,Framber Valdez,DraftKings,447,0.2119,0.0709,0.0291,71,B,WATCH,,3.0,1.0,0.0,NO,,0.0
2026-05-30,LOCK,Mike Yastrzemski,Atlanta Braves,Brady Singer,BetMGM,625,0.1667,0.0709,0.0288,47,C,WATCH,7.0,4.0,7.0,0.0,NO,,0.0
2026-05-30,LOCK,Matt Chapman,San Francisco Giants,Ryan Feltner,BetMGM,551,0.1824,0.0709,0.0287,56,B,WATCH,,5.0,6.0,0.0,NO,,0.0
2026-05-30,LOCK,Dominic Canzone,Seattle Mariners,Ryne Nelson,DraftKings,619,0.1667,0.0709,0.0276,47,C,WATCH,7.0,4.0,7.0,0.0,NO,,0.0
2026-05-30,LOCK,Junior Caminero,Tampa Bay Rays,Reid Detmers,DraftKings,463,0.2049,0.0709,0.0273,67,B,WATCH,,4.0,2.0,0.0,NO,,0.0
2026-05-30,LOCK,Jonathan Aranda,Tampa Bay Rays,Reid Detmers,FanDuel,498,0.1945,0.0709,0.0273,62,B,WATCH,,3.0,4.0,0.0,NO,,0.0
2026-05-30,LOCK,Ezequiel Tovar,Colorado Rockies,Adrian Houser,BetMGM,547,0.1818,0.0707,0.0273,55,B,WATCH,6.0,4.0,6.0,0.0,NO,,0.0
2026-05-30,LOCK,Junior Caminero,Tampa Bay Rays,Reid Detmers,FanDuel,462,0.2049,0.0709,0.027,67,B,WATCH,3.0,4.0,2.0,0.0,NO,,0.0
2026-05-30,LOCK,Blake Dunn,Cincinnati Reds,Martín Pérez,DraftKings,525,0.187,0.0707,0.027,58,B,WATCH,1.0,4.0,5.0,0.0,NO,,0.0
2026-05-30,LOCK,Dillon Dingler,Detroit Tigers,Anthony Kay,DraftKings,489,0.1958,0.0714,0.026,62,B,WATCH,2.0,6.0,5.0,0.0,NO,,0.0
2026-05-30,LOCK,Jeff McNeil,Athletics,Ryan Weathers,FanDuel,481,0.198,0.0709,0.0259,64,B,WATCH,,4.0,3.0,0.0,NO,,0.0
2026-05-30,LOCK,Brandon Lowe,Pittsburgh Pirates,Bailey Ober,BetMGM,493,0.1945,0.0709,0.0259,62,B,WATCH,2.0,3.0,4.0,0.0,NO,,0.0
2026-05-30,LOCK,Jorge Mateo,Atlanta Braves,Brady Singer,DraftKings,610,0.1667,0.0709,0.0259,47,C,WATCH,,5.0,7.0,0.0,NO,,0.0
2026-05-30,LOCK,Colt Keith,Detroit Tigers,Anthony Kay,DraftKings,533,0.1836,0.0714,0.0256,55,B,WATCH,6.0,7.0,8.0,0.0,NO,,0.0
2026-05-30,LOCK,Tyler Soderstrom,Athletics,Ryan Weathers,DraftKings,653,0.158,0.0709,0.0252,42,C,WATCH,,5.0,8.0,0.0,NO,,0.0
2026-05-30,LOCK,Chad Stevens,Colorado Rockies,Adrian Houser,BetMGM,478,0.1981,0.0709,0.0251,64,B,WATCH,,4.0,3.0,0.0,NO,,0.0
2026-05-30,LOCK,Corbin Carroll,Arizona Diamondbacks,Bryan Woo,DraftKings,489,0.1945,0.0709,0.0247,62,B,WATCH,2.0,4.0,4.0,0.0,NO,,0.0
2026-05-30,LOCK,Ryan Vilade,Tampa Bay Rays,Reid Detmers,DraftKings,433,0.2119,0.0709,0.0243,71,B,WATCH,,5.0,1.0,0.0,NO,,0.0
2026-05-30,LOCK,Dalton Rushing,Los Angeles Dodgers,Jesús Luzardo,FanDuel,515,0.1869,0.0706,0.0243,58,B,WATCH,,2.0,5.0,0.0,NO,,0.0
2026-05-30,LOCK,Mookie Betts,Los Angeles Dodgers,Jesús Luzardo,DraftKings,424,0.215,0.0719,0.0242,91,B,WATCH,4.0,3.0,1.0,0.0,NO,,0.0
2026-05-30,LOCK,José Caballero,New York Yankees,J.T. Ginn,DraftKings,650,0.1575,0.0706,0.0242,42,C,WATCH,8.0,5.0,9.0,0.0,NO,,0.0
2026-05-30,LOCK,Tyler Soderstrom,Athletics,Ryan Weathers,BetMGM,475,0.198,0.0709,0.0241,63,B,WATCH,5.0,5.0,3.0,0.0,NO,,0.0
2026-05-30,LOCK,Ronald Acuña Jr.,Atlanta Braves,Brady Singer,BetMGM,511,0.1876,0.0709,0.0239,58,B,WATCH,1.0,5.0,5.0,0.0,NO,,0.0
2026-05-30,LOCK,Willy Adames,San Francisco Giants,Ryan Feltner,FanDuel,600,0.1667,0.0709,0.0239,47,C,WATCH,,6.0,7.0,0.0,NO,,0.0
2026-05-30,LOCK,Oneil Cruz,Pittsburgh Pirates,Bailey Ober,BetMGM,474,0.198,0.0709,0.0238,63,B,WATCH,5.0,4.0,3.0,0.0,NO,,0.0
2026-05-30,LOCK,Freddie Freeman,Los Angeles Dodgers,Jesús Luzardo,BetMGM,454,0.2042,0.0706,0.0237,67,B,WATCH,3.0,4.0,2.0,0.0,NO,,0.0
2026-05-30,LOCK,Wenceel Pérez,Detroit Tigers,Anthony Kay,DraftKings,582,0.1702,0.0723,0.0235,47,C,WATCH,,6.0,7.0,0.0,NO,,0.0
2026-05-30,LOCK,Miguel Vargas,Chicago White Sox,Framber Valdez,BetMGM,447,0.2049,0.0709,0.0221,67,B,WATCH,,4.0,2.0,0.0,NO,,0.0
2026-05-30,LOCK,Chase Meidroth,Chicago White Sox,Framber Valdez,FanDuel,503,0.1876,0.0709,0.0217,58,B,WATCH,1.0,4.0,6.0,0.0,NO,,0.0
2026-05-30,LOCK,Xavier Edwards,Miami Marlins,Christian Scott,DraftKings,462,0.199,0.0713,0.0211,83,B,WATCH,,4.0,3.0,0.0,NO,,0.0
2026-05-30,LOCK,Nick Loftin,Kansas City Royals,Kumar Rocker,BetMGM,465,0.198,0.0709,0.021,63,B,WATCH,,5.0,3.0,0.0,NO,,0.0
2026-05-30,LOCK,Hunter Goodman,Colorado Rockies,Adrian Houser,BetMGM,445,0.2043,0.0707,0.0209,67,B,WATCH,3.0,5.0,2.0,0.0,NO,,0.0
2026-05-30,LOCK,Michael Busch,Chicago Cubs,Kyle Leahy,DraftKings,443,0.2049,0.0709,0.0208,67,B,WATCH,3.0,2.0,2.0,0.0,NO,,0.0
2026-05-30,LOCK,Ian Happ,Chicago Cubs,Kyle Leahy,FanDuel,464,0.198,0.0709,0.0207,63,B,WATCH,5.0,3.0,3.0,0.0,NO,,0.0
2026-05-30,LOCK,Michael Harris II,Atlanta Braves,Brady Singer,BetMGM,475,0.1945,0.0709,0.0206,61,B,WATCH,2.0,6.0,4.0,0.0,NO,,0.0
2026-05-30,LOCK,Eric Haase,San Francisco Giants,Ryan Feltner,DraftKings,627,0.158,0.0709,0.0205,42,C,WATCH,8.0,3.0,8.0,0.0,NO,,0.0
2026-05-30,LOCK,Isiah Kiner-Falefa,Boston Red Sox,Parker Messick,BetMGM,587,0.166,0.0706,0.0204,46,C,WATCH,7.0,6.0,9.0,0.0,NO,,0.0
2026-05-30,LOCK,Darell Hernaiz,Athletics,Ryan Weathers,BetMGM,626,0.158,0.0709,0.0203,42,C,WATCH,8.0,6.0,8.0,0.0,NO,,0.0
2026-05-30,LOCK,Mauricio Dubón,Atlanta Braves,Brady Singer,DraftKings,623,0.158,0.0709,0.0197,41,C,WATCH,,6.0,8.0,0.0,NO,,0.0
2026-05-30,LOCK,Cedric Mullins,Tampa Bay Rays,Reid Detmers,BetMGM,623,0.158,0.0709,0.0197,41,C,WATCH,8.0,5.0,8.0,0.0,NO,,0.0
2026-05-30,LOCK,Curtis Mead,Washington Nationals,Michael King,DraftKings,420,0.2119,0.0709,0.0196,70,B,WATCH,,3.0,1.0,0.0,NO,,0.0
2026-05-30,LOCK,Ketel Marte,Arizona Diamondbacks,Bryan Woo,BetMGM,420,0.2119,0.0709,0.0196,70,B,WATCH,,3.0,1.0,0.0,NO,,0.0
2026-05-30,LOCK,CJ Abrams,Washington Nationals,Michael King,DraftKings,420,0.2119,0.0709,0.0196,70,B,WATCH,4.0,6.0,1.0,0.0,NO,,0.0
2026-05-30,LOCK,Kyle Karros,Colorado Rockies,Adrian Houser,DraftKings,580,0.1662,0.0707,0.0192,46,C,WATCH,7.0,6.0,7.0,0.0,NO,,0.0
2026-05-30,LOCK,Nolan Gorman,St. Louis Cardinals,Ben Brown,DraftKings,459,0.198,0.0709,0.0191,63,B,WATCH,,2.0,3.0,0.0,NO,,0.0
2026-05-30,LOCK,Kazuma Okamoto,Toronto Blue Jays,Brandon Young,BetMGM,461,0.1973,0.0707,0.0191,63,B,WATCH,5.0,6.0,3.0,0.0,NO,,0.0
2026-05-30,LOCK,Weston Wilson,Baltimore Orioles,Trey Yesavage,BetMGM,603,0.1613,0.0724,0.0191,42,C,WATCH,,6.0,8.0,0.0,NO,,0.0
2026-05-30,LOCK,Wenceel Pérez,Detroit Tigers,Anthony Kay,BetMGM,571,0.1678,0.0714,0.0188,46,C,WATCH,7.0,8.0,9.0,0.0,NO,,0.0
2026-05-30,LOCK,Ryan McMahon,New York Yankees,J.T. Ginn,BetMGM,577,0.1662,0.0706,0.0184,46,C,WATCH,7.0,6.0,7.0,0.0,NO,,0.0
2026-05-30,LOCK,Taylor Walls,Tampa Bay Rays,Reid Detmers,FanDuel,641,0.1528,0.0709,0.0179,38,D,WATCH,,6.0,9.0,0.0,NO,,0.0
2026-05-30,LOCK,Jonah Heim,Athletics,Ryan Weathers,DraftKings,489,0.1876,0.0709,0.0178,57,B,WATCH,,6.0,5.0,0.0,NO,,0.0
2026-05-30,LOCK,Kyle Manzardo,Cleveland Guardians,Sonny Gray,BetMGM,414,0.2119,0.0709,0.0173,70,B,WATCH,4.0,4.0,1.0,0.0,NO,,0.0
2026-05-30,LOCK,Geraldo Perdomo,Arizona Diamondbacks,Bryan Woo,BetMGM,505,0.1824,0.0709,0.0171,54,C,WATCH,,4.0,6.0,0.0,NO,,0.0
2026-05-30,LOCK,Andrés Chaparro,Washington Nationals,Michael King,BetMGM,430,0.2049,0.0709,0.0163,66,B,WATCH,,4.0,2.0,0.0,NO,,0.0
2026-05-30,LOCK,Jorge Mateo,Atlanta Braves,Brady Singer,BetMGM,604,0.158,0.0709,0.016,41,C,WATCH,8.0,7.0,8.0,0.0,NO,,0.0
2026-05-30,LOCK,Tim Tawa,Arizona Diamondbacks,Bryan Woo,DraftKings,563,0.1667,0.0709,0.0159,46,C,WATCH,,5.0,7.0,0.0,NO,,0.0
2026-05-30,LOCK,Luis García Jr.,Washington Nationals,Michael King,FanDuel,448,0.198,0.0709,0.0155,62,B,WATCH,,5.0,3.0,0.0,NO,,0.0
2026-05-30,LOCK,Josh Bell,Minnesota Twins,Mitch Keller,DraftKings,427,0.2049,0.0709,0.0152,66,B,WATCH,3.0,5.0,2.0,0.0,NO,,0.0
2026-05-30,LOCK,Mookie Betts,Los Angeles Dodgers,Jesús Luzardo,FanDuel,588,0.1604,0.0719,0.0151,61,B,WATCH,,3.0,7.0,0.0,NO,,0.0
2026-05-30,LOCK,Andy Pages,Los Angeles Dodgers,Jesús Luzardo,BetMGM,459,0.1938,0.0706,0.0149,60,B,WATCH,2.0,5.0,4.0,0.0,NO,,0.0
2026-05-30,LOCK,Andrés Giménez,Toronto Blue Jays,Brandon Young,DraftKings,600,0.1575,0.0707,0.0147,41,C,WATCH,8.0,7.0,9.0,0.0,NO,,0.0
2026-05-30,LOCK,Drew Millas,Washington Nationals,Michael King,BetMGM,478,0.1876,0.0709,0.0146,57,B,WATCH,,6.0,5.0,0.0,NO,,0.0
2026-05-30,LOCK,Brett Sullivan,Colorado Rockies,Adrian Houser,BetMGM,455,0.1946,0.0709,0.0145,60,B,WATCH,,5.0,4.0,0.0,NO,,0.0
2026-05-30,LOCK,TJ Friedl,Cincinnati Reds,Martín Pérez,BetMGM,624,0.1523,0.0707,0.0142,38,D,WATCH,9.0,5.0,9.0,0.0,NO,,0.0
2026-05-30,LOCK,Logan O'Hoppe,Los Angeles Angels,Drew Rasmussen,BetMGM,481,0.1859,0.0703,0.0138,67,B,WATCH,,4.0,5.0,0.0,NO,,0.0
2026-05-30,LOCK,Nick Allen,Houston Astros,Brandon Sproat,BetMGM,554,0.1667,0.0709,0.0138,45,C,WATCH,7.0,4.0,8.0,0.0,NO,,0.0
2026-05-30,LOCK,Pete Crow-Armstrong,Chicago Cubs,Kyle Leahy,FanDuel,475,0.1876,0.0709,0.0137,57,B,WATCH,1.0,4.0,5.0,0.0,NO,,0.0
2026-05-30,LOCK,Endy Rodríguez,Pittsburgh Pirates,Bailey Ober,FanDuel,553,0.1667,0.0709,0.0136,45,C,WATCH,7.0,5.0,8.0,0.0,NO,,0.0
2026-05-30,LOCK,Matt Chapman,San Francisco Giants,Ryan Feltner,FanDuel,491,0.1824,0.0709,0.0132,54,C,WATCH,6.0,4.0,6.0,0.0,NO,,0.0
2026-05-30,LOCK,Vidal Bruján,New York Mets,Tyler Phillips,FanDuel,615,0.1528,0.0709,0.013,38,D,WATCH,,7.0,9.0,0.0,NO,,0.0
2026-05-30,LOCK,Ezequiel Duran,Texas Rangers,Seth Lugo,DraftKings,437,0.199,0.0713,0.0128,62,B,WATCH,5.0,6.0,3.0,0.0,NO,,0.0
2026-05-30,LOCK,Luis Arraez,San Francisco Giants,Ryan Feltner,BetMGM,449,0.1945,0.0709,0.0124,60,B,WATCH,2.0,5.0,4.0,0.0,NO,,0.0
2026-05-30,LOCK,Adolis García,Philadelphia Phillies,Roki Sasaki,DraftKings,590,0.1573,0.0706,0.0124,41,C,WATCH,8.0,6.0,9.0,0.0,NO,,0.0
2026-05-30,LOCK,Patrick Wisdom,Seattle Mariners,Ryne Nelson,BetMGM,488,0.1824,0.0709,0.0123,54,C,WATCH,,5.0,6.0,0.0,NO,,0.0
2026-05-30,LOCK,Nick Fortes,Tampa Bay Rays,Reid Detmers,DraftKings,547,0.1667,0.0709,0.0122,45,C,WATCH,7.0,6.0,7.0,0.0,NO,,0.0
2026-05-30,LOCK,Christian Yelich,Milwaukee Brewers,Peter Lambert,FanDuel,467,0.1885,0.0712,0.0121,56,B,WATCH,1.0,3.0,5.0,0.0,NO,,0.0
2026-05-30,LOCK,Alejandro Osuna,Texas Rangers,Seth Lugo,BetMGM,484,0.1833,0.0713,0.0121,54,C,WATCH,6.0,7.0,6.0,0.0,NO,,0.0
2026-05-30,LOCK,Liam Hicks,Miami Marlins,Christian Scott,BetMGM,446,0.1945,0.0709,0.0114,60,B,WATCH,,5.0,4.0,0.0,NO,,0.0
2026-05-30,LOCK,Daniel Schneemann,Cleveland Guardians,Sonny Gray,BetMGM,485,0.1824,0.0709,0.0114,53,C,WATCH,6.0,5.0,7.0,0.0,NO,,0.0
2026-05-30,LOCK,Cam Smith,Houston Astros,Brandon Sproat,DraftKings,485,0.1824,0.0709,0.0114,53,C,WATCH,6.0,5.0,6.0,0.0,NO,,0.0
2026-05-30,LOCK,Austin Martin,Minnesota Twins,Mitch Keller,FanDuel,581,0.158,0.0709,0.0112,40,C,WATCH,,6.0,8.0,0.0,NO,,0.0
2026-05-30,LOCK,Luisangel Acuña,Chicago White Sox,Framber Valdez,DraftKings,542,0.1667,0.0709,0.011,45,C,WATCH,7.0,5.0,8.0,0.0,NO,,0.0
2026-05-30,LOCK,Nicky Lopez,Texas Rangers,Seth Lugo,FanDuel,576,0.1589,0.0713,0.011,40,C,WATCH,8.0,8.0,9.0,0.0,NO,,0.0
2026-05-30,LOCK,Matt McLain,Cincinnati Reds,Martín Pérez,BetMGM,581,0.1575,0.0707,0.0107,40,C,WATCH,8.0,6.0,8.0,0.0,NO,,0.0
2026-05-30,LOCK,Gavin Sheets,San Diego Padres,Foster Griffin,DraftKings,443,0.1945,0.0709,0.0104,60,B,WATCH,2.0,6.0,4.0,0.0,NO,,0.0
2026-05-30,LOCK,Daulton Varsho,Toronto Blue Jays,Brandon Young,BetMGM,596,0.1541,0.0715,0.0104,38,D,WATCH,,7.0,9.0,0.0,NO,,0.0
2026-05-30,LOCK,Jo Adell,Los Angeles Angels,Drew Rasmussen,BetMGM,484,0.1814,0.0705,0.0101,69,B,WATCH,6.0,6.0,9.0,0.0,NO,,0.0
2026-05-30,LOCK,Angel Martínez,Cleveland Guardians,Sonny Gray,DraftKings,432,0.198,0.0709,0.01,62,B,WATCH,5.0,6.0,4.0,0.0,NO,,0.0
2026-05-30,LOCK,Jake Meyers,Houston Astros,Brandon Sproat,FanDuel,575,0.158,0.0709,0.0099,40,C,WATCH,8.0,6.0,9.0,0.0,NO,,0.0
2026-05-30,LOCK,Ryan Waldschmidt,Arizona Diamondbacks,Bryan Woo,BetMGM,479,0.1824,0.0709,0.0096,53,C,WATCH,6.0,5.0,6.0,0.0,NO,,0.0
2026-05-30,LOCK,Jackson Chourio,Milwaukee Brewers,Peter Lambert,DraftKings,570,0.1588,0.0712,0.0096,40,C,WATCH,,6.0,8.0,0.0,NO,,0.0
2026-05-30,LOCK,Jared Triolo,Pittsburgh Pirates,Bailey Ober,DraftKings,430,0.198,0.0709,0.0093,62,B,WATCH,,7.0,3.0,0.0,NO,,0.0
2026-05-30,LOCK,Willy Adames,San Francisco Giants,Ryan Feltner,DraftKings,461,0.1876,0.0709,0.0093,56,B,WATCH,1.0,6.0,5.0,0.0,NO,,0.0
2026-05-30,LOCK,Randy Arozarena,Seattle Mariners,Ryne Nelson,DraftKings,393,0.2119,0.0709,0.009,69,B,WATCH,4.0,5.0,1.0,0.0,NO,,0.0
2026-05-30,LOCK,Daylen Lile,Washington Nationals,Michael King,DraftKings,410,0.2049,0.0709,0.0089,65,B,WATCH,3.0,7.0,2.0,0.0,NO,,0.0
2026-05-30,LOCK,JJ Wetherholt,St. Louis Cardinals,Ben Brown,FanDuel,459,0.1876,0.0709,0.0087,56,B,WATCH,1.0,5.0,5.0,0.0,NO,,0.0
2026-05-30,LOCK,Brooks Lee,Minnesota Twins,Mitch Keller,DraftKings,476,0.1824,0.0709,0.0087,53,C,WATCH,,7.0,6.0,0.0,NO,,0.0
2026-05-30,LOCK,Seiya Suzuki,Chicago Cubs,Kyle Leahy,BetMGM,475,0.1824,0.0709,0.0084,53,C,WATCH,6.0,5.0,6.0,0.0,NO,,0.0
2026-05-30,LOCK,Daniel Susac,San Francisco Giants,Ryan Feltner,BetMGM,455,0.1876,0.0709,0.0074,56,B,WATCH,,7.0,5.0,0.0,NO,,0.0
2026-05-30,LOCK,Cedric Mullins,Tampa Bay Rays,Reid Detmers,FanDuel,563,0.158,0.0709,0.0072,40,C,WATCH,,7.0,8.0,0.0,NO,,0.0
2026-05-30,LOCK,Shea Langeliers,Athletics,Ryan Weathers,DraftKings,433,0.1945,0.0709,0.0069,59,B,WATCH,,7.0,4.0,0.0,NO,,0.0
