Date,Game,LineupSpot,Player,player_id,LineupSource,Team,Pitcher,ISO,Pitcher_HR9,HardHit,FlyBall,BarrelRate,ExitVelocity,LaunchAngle,RecentHRRate,ParkFactor,WindFactor,Matchup,FanDuel,DraftKings,BetMGM,PitcherVulnerability
2026-05-29,Miami Marlins vs New York Mets,3,Christopher Morel,666624,active_roster,Miami Marlins,Freddy Peralta,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,442.0,434.0,438.0,51.25
2026-05-29,Miami Marlins vs New York Mets,4,Connor Norby,681393,active_roster,Miami Marlins,Freddy Peralta,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,446.0,439.0,458.0,51.25
2026-05-29,Miami Marlins vs New York Mets,5,Xavier Edwards,669364,active_roster,Miami Marlins,Freddy Peralta,0.26,1.2,47.0,42.0,14.0,92.5,18.0,0.22,1.0,1.0,0.78,530.0,516.0,530.0,51.25
2026-05-29,Miami Marlins vs New York Mets,6,Graham Pauley,688363,active_roster,Miami Marlins,Freddy Peralta,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,483.0,475.0,469.0,51.25
2026-05-29,Miami Marlins vs New York Mets,7,Javier Sanoja,691594,active_roster,Miami Marlins,Freddy Peralta,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,430.0,416.0,436.0,51.25
2026-05-29,Miami Marlins vs New York Mets,8,Otto Lopez,672640,active_roster,Miami Marlins,Freddy Peralta,0.12,1.3,31.0,24.0,4.0,86.0,9.0,0.04,1.0,1.0,0.52,414.0,427.0,428.0,51.25
2026-05-29,Miami Marlins vs New York Mets,9,Heriberto Hernández,681715,active_roster,Miami Marlins,Freddy Peralta,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,383.0,391.0,383.0,51.25
2026-05-29,Miami Marlins vs New York Mets,1,Hayden Senger,663584,active_roster,New York Mets,Max Meyer,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,413.0,403.0,421.0,51.25
2026-05-29,Miami Marlins vs New York Mets,2,Luis Torrens,620443,active_roster,New York Mets,Max Meyer,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,550.0,549.0,565.0,51.25
2026-05-29,Miami Marlins vs New York Mets,3,Eric Wagaman,676572,active_roster,New York Mets,Max Meyer,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,562.0,557.0,549.0,51.25
2026-05-29,Miami Marlins vs New York Mets,4,Jared Young,676724,active_roster,New York Mets,Max Meyer,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,643.0,648.0,645.0,51.25
2026-05-29,Miami Marlins vs New York Mets,5,Mark Vientos,668901,active_roster,New York Mets,Max Meyer,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,516.0,522.0,512.0,51.25
2026-05-29,Miami Marlins vs New York Mets,6,Marcus Semien,543760,active_roster,New York Mets,Max Meyer,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,524.0,527.0,521.0,51.25
2026-05-29,Miami Marlins vs New York Mets,7,Bo Bichette,666182,active_roster,New York Mets,Max Meyer,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,452.0,446.0,457.0,51.25
2026-05-29,Miami Marlins vs New York Mets,8,Brett Baty,683146,active_roster,New York Mets,Max Meyer,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,552.0,539.0,538.0,51.25
2026-05-29,Miami Marlins vs New York Mets,9,Vidal Bruján,660644,active_roster,New York Mets,Max Meyer,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,617.0,606.0,614.0,51.25
2026-05-29,Chicago Cubs vs St. Louis Cardinals,1,Carson Kelly,608348,active_roster,Chicago Cubs,Andre Pallante,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,385.0,398.0,373.0,51.25
2026-05-29,Chicago Cubs vs St. Louis Cardinals,2,Miguel Amaya,665804,active_roster,Chicago Cubs,Andre Pallante,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,517.0,519.0,506.0,51.25
2026-05-29,Chicago Cubs vs St. Louis Cardinals,3,Michael Busch,683737,active_roster,Chicago Cubs,Andre Pallante,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,640.0,634.0,649.0,51.25
2026-05-29,Chicago Cubs vs St. Louis Cardinals,4,Nico Hoerner,663538,active_roster,Chicago Cubs,Andre Pallante,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,507.0,519.0,510.0,51.25
2026-05-29,Chicago Cubs vs St. Louis Cardinals,5,Pedro Ramírez,699393,active_roster,Chicago Cubs,Andre Pallante,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,387.0,390.0,401.0,51.25
2026-05-29,Chicago Cubs vs St. Louis Cardinals,6,Alex Bregman,608324,active_roster,Chicago Cubs,Andre Pallante,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,624.0,613.0,636.0,51.25
2026-05-29,Chicago Cubs vs St. Louis Cardinals,7,Dansby Swanson,621020,active_roster,Chicago Cubs,Andre Pallante,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,525.0,521.0,523.0,51.25
2026-05-29,Chicago Cubs vs St. Louis Cardinals,8,Ian Happ,664023,active_roster,Chicago Cubs,Andre Pallante,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,436.0,442.0,435.0,51.25
2026-05-29,Chicago Cubs vs St. Louis Cardinals,9,Pete Crow-Armstrong,691718,active_roster,Chicago Cubs,Andre Pallante,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,580.0,593.0,572.0,51.25
2026-05-29,Chicago Cubs vs St. Louis Cardinals,1,Pedro Pagés,686780,active_roster,St. Louis Cardinals,Shota Imanaga,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,592.0,593.0,591.0,51.25
2026-05-29,Chicago Cubs vs St. Louis Cardinals,2,Yohel Pozo,650968,active_roster,St. Louis Cardinals,Shota Imanaga,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,488.0,493.0,501.0,51.25
2026-05-29,Chicago Cubs vs St. Louis Cardinals,3,Alec Burleson,676475,active_roster,St. Louis Cardinals,Shota Imanaga,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,468.0,462.0,477.0,51.25
2026-05-29,Chicago Cubs vs St. Louis Cardinals,4,JJ Wetherholt,802139,active_roster,St. Louis Cardinals,Shota Imanaga,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,638.0,638.0,631.0,51.25
2026-05-29,Chicago Cubs vs St. Louis Cardinals,5,César Prieto,693409,active_roster,St. Louis Cardinals,Shota Imanaga,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,635.0,638.0,646.0,51.25
2026-05-29,Chicago Cubs vs St. Louis Cardinals,6,Nolan Gorman,669357,active_roster,St. Louis Cardinals,Shota Imanaga,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,373.0,369.0,373.0,51.25
2026-05-29,Chicago Cubs vs St. Louis Cardinals,7,Masyn Winn,691026,active_roster,St. Louis Cardinals,Shota Imanaga,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,542.0,551.0,548.0,51.25
2026-05-29,Chicago Cubs vs St. Louis Cardinals,8,José Fermín,665877,active_roster,St. Louis Cardinals,Shota Imanaga,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,396.0,396.0,385.0,51.25
2026-05-29,Chicago Cubs vs St. Louis Cardinals,9,Thomas Saggese,695336,active_roster,St. Louis Cardinals,Shota Imanaga,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,541.0,530.0,532.0,51.25
2026-05-29,Detroit Tigers vs Chicago White Sox,1,Dillon Dingler,693307,active_roster,Detroit Tigers,Erick Fedde,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,0.98,1.0,0.65,379.0,384.0,382.0,51.25
2026-05-29,Detroit Tigers vs Chicago White Sox,2,Jake Rogers,668670,active_roster,Detroit Tigers,Erick Fedde,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,0.98,1.0,0.65,648.0,657.0,637.0,51.25
2026-05-29,Detroit Tigers vs Chicago White Sox,3,Spencer Torkelson,679529,active_roster,Detroit Tigers,Erick Fedde,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,0.98,1.0,0.65,514.0,510.0,524.0,51.25
2026-05-29,Detroit Tigers vs Chicago White Sox,4,Hao-Yu  Lee,701678,active_roster,Detroit Tigers,Erick Fedde,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,0.98,1.0,0.65,448.0,454.0,453.0,51.25
2026-05-29,Detroit Tigers vs Chicago White Sox,5,Zach McKinstry,656716,active_roster,Detroit Tigers,Erick Fedde,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,0.98,1.0,0.65,470.0,456.0,461.0,51.25
2026-05-29,Detroit Tigers vs Chicago White Sox,6,Colt Keith,690993,active_roster,Detroit Tigers,Erick Fedde,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,0.98,1.0,0.65,432.0,438.0,440.0,51.25
2026-05-29,Detroit Tigers vs Chicago White Sox,7,Gage Workman,669398,active_roster,Detroit Tigers,Erick Fedde,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,0.98,1.0,0.65,530.0,540.0,545.0,51.25
2026-05-29,Detroit Tigers vs Chicago White Sox,8,Kevin McGonigle,805808,active_roster,Detroit Tigers,Erick Fedde,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,0.98,1.0,0.65,422.0,432.0,427.0,51.25
2026-05-29,Detroit Tigers vs Chicago White Sox,9,Zack Short,670097,active_roster,Detroit Tigers,Erick Fedde,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,0.98,1.0,0.65,395.0,391.0,396.0,51.25
2026-05-29,Detroit Tigers vs Chicago White Sox,1,Drew Romo,691011,active_roster,Chicago White Sox,Troy Melton,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,499.0,502.0,511.0,51.25
2026-05-29,Detroit Tigers vs Chicago White Sox,2,Edgar Quero,700337,active_roster,Chicago White Sox,Troy Melton,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,556.0,549.0,542.0,51.25
2026-05-29,Detroit Tigers vs Chicago White Sox,3,Munetaka Murakami,808959,active_roster,Chicago White Sox,Troy Melton,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,367.0,368.0,365.0,51.25
2026-05-29,Detroit Tigers vs Chicago White Sox,4,Chase Meidroth,805367,active_roster,Chicago White Sox,Troy Melton,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,628.0,634.0,635.0,51.25
2026-05-29,Detroit Tigers vs Chicago White Sox,5,Miguel Vargas,678246,active_roster,Chicago White Sox,Troy Melton,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,543.0,555.0,547.0,51.25
2026-05-29,Detroit Tigers vs Chicago White Sox,6,Colson Montgomery,695657,active_roster,Chicago White Sox,Troy Melton,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,392.0,385.0,389.0,51.25
2026-05-29,Detroit Tigers vs Chicago White Sox,7,Sam Antonacci,803011,active_roster,Chicago White Sox,Troy Melton,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,562.0,555.0,547.0,51.25
2026-05-29,Detroit Tigers vs Chicago White Sox,8,Luisangel Acuña,682668,active_roster,Chicago White Sox,Troy Melton,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,432.0,425.0,428.0,51.25
2026-05-29,Detroit Tigers vs Chicago White Sox,9,Tristan Peters,671976,active_roster,Chicago White Sox,Troy Melton,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,440.0,438.0,445.0,51.25
2026-05-29,Kansas City Royals vs Texas Rangers,1,Carter Jensen,695600,active_roster,Kansas City Royals,MacKenzie Gore,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,568.0,564.0,574.0,51.25
2026-05-29,Kansas City Royals vs Texas Rangers,2,Salvador Perez,521692,active_roster,Kansas City Royals,MacKenzie Gore,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,375.0,388.0,364.0,51.25
2026-05-29,Kansas City Royals vs Texas Rangers,3,Vinnie Pasquantino,686469,active_roster,Kansas City Royals,MacKenzie Gore,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,416.0,423.0,424.0,51.25
2026-05-29,Kansas City Royals vs Texas Rangers,4,Michael Massey,686681,active_roster,Kansas City Royals,MacKenzie Gore,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,449.0,438.0,453.0,51.25
2026-05-29,Kansas City Royals vs Texas Rangers,5,Nick Loftin,679845,active_roster,Kansas City Royals,MacKenzie Gore,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,472.0,472.0,484.0,51.25
2026-05-29,Kansas City Royals vs Texas Rangers,6,Tyler Tolbert,686475,active_roster,Kansas City Royals,MacKenzie Gore,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,354.0,346.0,358.0,51.25
2026-05-29,Kansas City Royals vs Texas Rangers,7,Maikel Garcia,672580,active_roster,Kansas City Royals,MacKenzie Gore,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,461.0,447.0,473.0,51.25
2026-05-29,Kansas City Royals vs Texas Rangers,8,Bobby Witt Jr.,677951,active_roster,Kansas City Royals,MacKenzie Gore,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,438.0,431.0,452.0,51.25
2026-05-29,Kansas City Royals vs Texas Rangers,9,Isaac Collins,686555,active_roster,Kansas City Royals,MacKenzie Gore,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,486.0,499.0,482.0,51.25
2026-05-29,Kansas City Royals vs Texas Rangers,1,Danny Jansen,643376,active_roster,Texas Rangers,Stephen Kolek,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.06,1.05,0.65,395.0,384.0,389.0,51.25
2026-05-29,Kansas City Royals vs Texas Rangers,2,Kyle Higashioka,543309,active_roster,Texas Rangers,Stephen Kolek,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.06,1.05,0.65,404.0,414.0,402.0,51.25
2026-05-29,Kansas City Royals vs Texas Rangers,3,Jake Burger,669394,active_roster,Texas Rangers,Stephen Kolek,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.06,1.05,0.65,523.0,510.0,538.0,51.25
2026-05-29,Kansas City Royals vs Texas Rangers,4,Ezequiel Duran,677649,active_roster,Texas Rangers,Stephen Kolek,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.06,1.05,0.65,519.0,532.0,520.0,51.25
2026-05-29,Kansas City Royals vs Texas Rangers,5,Justin Foscue,679822,active_roster,Texas Rangers,Stephen Kolek,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.06,1.05,0.65,394.0,382.0,396.0,51.25
2026-05-29,Kansas City Royals vs Texas Rangers,6,Nicky Lopez,670032,active_roster,Texas Rangers,Stephen Kolek,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.06,1.05,0.65,418.0,424.0,432.0,51.25
2026-05-29,Kansas City Royals vs Texas Rangers,7,Josh Jung,673962,active_roster,Texas Rangers,Stephen Kolek,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.06,1.05,0.65,610.0,612.0,623.0,51.25
2026-05-29,Kansas City Royals vs Texas Rangers,8,Alejandro Osuna,696030,active_roster,Texas Rangers,Stephen Kolek,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.06,1.05,0.65,425.0,429.0,424.0,51.25
2026-05-29,Kansas City Royals vs Texas Rangers,9,Sam Haggerty,664059,active_roster,Texas Rangers,Stephen Kolek,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.06,1.05,0.65,463.0,476.0,466.0,51.25
2026-05-29,Milwaukee Brewers vs Houston Astros,1,William Contreras,661388,active_roster,Milwaukee Brewers,Kai-Wei Teng,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.04,1.0,0.65,631.0,623.0,627.0,51.25
2026-05-29,Milwaukee Brewers vs Houston Astros,2,Andrew Vaughn,683734,active_roster,Milwaukee Brewers,Kai-Wei Teng,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.04,1.0,0.65,382.0,375.0,369.0,51.25
2026-05-29,Milwaukee Brewers vs Houston Astros,3,Jake Bauers,641343,active_roster,Milwaukee Brewers,Kai-Wei Teng,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.04,1.0,0.65,527.0,520.0,518.0,51.25
2026-05-29,Milwaukee Brewers vs Houston Astros,4,Brice Turang,668930,active_roster,Milwaukee Brewers,Kai-Wei Teng,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.04,1.0,0.65,466.0,452.0,459.0,51.25
2026-05-29,Milwaukee Brewers vs Houston Astros,5,Luis Rengifo,650859,active_roster,Milwaukee Brewers,Kai-Wei Teng,0.18,1.3,36.0,31.0,6.2,88.1,12.4,0.09,1.04,1.0,0.62,597.0,606.0,596.0,51.25
2026-05-29,Milwaukee Brewers vs Houston Astros,6,David Hamilton,666152,active_roster,Milwaukee Brewers,Kai-Wei Teng,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.04,1.0,0.65,559.0,569.0,556.0,51.25
2026-05-29,Milwaukee Brewers vs Houston Astros,7,Joey Ortiz,687401,active_roster,Milwaukee Brewers,Kai-Wei Teng,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.04,1.0,0.65,379.0,378.0,374.0,51.25
2026-05-29,Milwaukee Brewers vs Houston Astros,8,Jackson Chourio,694192,active_roster,Milwaukee Brewers,Kai-Wei Teng,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.04,1.0,0.65,426.0,421.0,411.0,51.25
2026-05-29,Milwaukee Brewers vs Houston Astros,9,Blake Perkins,663368,active_roster,Milwaukee Brewers,Kai-Wei Teng,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.04,1.0,0.65,457.0,464.0,455.0,51.25
2026-05-29,Milwaukee Brewers vs Houston Astros,1,Christian Vázquez,543877,active_roster,Houston Astros,Coleman Crow,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,540.0,532.0,547.0,51.25
2026-05-29,Milwaukee Brewers vs Houston Astros,2,César Salazar,663967,active_roster,Houston Astros,Coleman Crow,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,351.0,342.0,350.0,51.25
2026-05-29,Milwaukee Brewers vs Houston Astros,3,Christian Walker,572233,active_roster,Houston Astros,Coleman Crow,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,379.0,390.0,374.0,51.25
2026-05-29,Milwaukee Brewers vs Houston Astros,4,Isaac Paredes,670623,active_roster,Houston Astros,Coleman Crow,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,369.0,369.0,383.0,51.25
2026-05-29,Milwaukee Brewers vs Houston Astros,5,Braden Shewmake,669699,active_roster,Houston Astros,Coleman Crow,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,377.0,390.0,386.0,51.25
2026-05-29,Milwaukee Brewers vs Houston Astros,6,Jeremy Peña,665161,active_roster,Houston Astros,Coleman Crow,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,642.0,651.0,633.0,51.25
2026-05-29,Milwaukee Brewers vs Houston Astros,7,Nick Allen,669397,active_roster,Houston Astros,Coleman Crow,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,622.0,629.0,633.0,51.25
2026-05-29,Milwaukee Brewers vs Houston Astros,8,Zach Dezenzo,701305,active_roster,Houston Astros,Coleman Crow,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,443.0,438.0,439.0,51.25
2026-05-29,Milwaukee Brewers vs Houston Astros,9,Brice Matthews,694728,active_roster,Houston Astros,Coleman Crow,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,536.0,536.0,536.0,51.25
2026-05-29,San Francisco Giants vs Colorado Rockies,1,Daniel Susac,691740,active_roster,San Francisco Giants,Michael Lorenzen,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,431.0,424.0,422.0,51.25
2026-05-29,San Francisco Giants vs Colorado Rockies,2,Eric Haase,606992,active_roster,San Francisco Giants,Michael Lorenzen,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,515.0,525.0,527.0,51.25
2026-05-29,San Francisco Giants vs Colorado Rockies,3,Jesus Rodriguez,683679,active_roster,San Francisco Giants,Michael Lorenzen,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,427.0,431.0,434.0,51.25
2026-05-29,San Francisco Giants vs Colorado Rockies,4,Rafael Devers,646240,active_roster,San Francisco Giants,Michael Lorenzen,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,495.0,509.0,494.0,51.25
2026-05-29,San Francisco Giants vs Colorado Rockies,5,Luis Arraez,650333,active_roster,San Francisco Giants,Michael Lorenzen,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,582.0,582.0,581.0,51.25
2026-05-29,San Francisco Giants vs Colorado Rockies,6,Matt Chapman,656305,active_roster,San Francisco Giants,Michael Lorenzen,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,356.0,364.0,353.0,51.25
2026-05-29,San Francisco Giants vs Colorado Rockies,7,Willy Adames,642715,active_roster,San Francisco Giants,Michael Lorenzen,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,457.0,442.0,450.0,51.25
2026-05-29,San Francisco Giants vs Colorado Rockies,8,Drew Gilbert,687551,active_roster,San Francisco Giants,Michael Lorenzen,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,582.0,581.0,578.0,51.25
2026-05-29,San Francisco Giants vs Colorado Rockies,9,Harrison Bader,664056,active_roster,San Francisco Giants,Michael Lorenzen,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,538.0,523.0,531.0,51.25
2026-05-29,San Francisco Giants vs Colorado Rockies,1,Braxton Fulford,690924,active_roster,Colorado Rockies,Logan Webb,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.2,1.0,0.65,584.0,572.0,569.0,51.25
2026-05-29,San Francisco Giants vs Colorado Rockies,2,Brett Sullivan,664954,active_roster,Colorado Rockies,Logan Webb,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.2,1.0,0.65,383.0,395.0,387.0,51.25
2026-05-29,San Francisco Giants vs Colorado Rockies,3,Hunter Goodman,696100,active_roster,Colorado Rockies,Logan Webb,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.2,1.0,0.65,557.0,546.0,552.0,51.25
2026-05-29,San Francisco Giants vs Colorado Rockies,4,TJ Rumfield,681198,active_roster,Colorado Rockies,Logan Webb,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.2,1.0,0.65,613.0,604.0,617.0,51.25
2026-05-29,San Francisco Giants vs Colorado Rockies,5,Chad Stevens,677060,active_roster,Colorado Rockies,Logan Webb,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.2,1.0,0.65,590.0,586.0,600.0,51.25
2026-05-29,San Francisco Giants vs Colorado Rockies,6,Edouard Julien,666397,active_roster,Colorado Rockies,Logan Webb,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.2,1.0,0.65,364.0,356.0,358.0,51.25
2026-05-29,San Francisco Giants vs Colorado Rockies,7,Willi Castro,650489,active_roster,Colorado Rockies,Logan Webb,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.2,1.0,0.65,399.0,409.0,386.0,51.25
2026-05-29,San Francisco Giants vs Colorado Rockies,8,Kyle Karros,691720,active_roster,Colorado Rockies,Logan Webb,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.2,1.0,0.65,478.0,467.0,488.0,51.25
2026-05-29,San Francisco Giants vs Colorado Rockies,9,Ezequiel Tovar,678662,active_roster,Colorado Rockies,Logan Webb,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.2,1.0,0.65,550.0,539.0,558.0,51.25
2026-05-29,New York Yankees vs Athletics,1,Austin Wells,669224,active_roster,New York Yankees,Luis Severino,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.1,1.05,0.65,579.0,594.0,587.0,51.25
2026-05-29,New York Yankees vs Athletics,2,J.C. Escarra,641555,active_roster,New York Yankees,Luis Severino,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.1,1.05,0.65,420.0,411.0,431.0,51.25
2026-05-29,New York Yankees vs Athletics,3,Ben Rice,700250,active_roster,New York Yankees,Luis Severino,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.1,1.05,0.65,611.0,616.0,598.0,51.25
2026-05-29,New York Yankees vs Athletics,4,Paul Goldschmidt,502671,active_roster,New York Yankees,Luis Severino,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.1,1.05,0.65,492.0,484.0,505.0,51.25
2026-05-29,New York Yankees vs Athletics,5,Jazz Chisholm Jr.,665862,active_roster,New York Yankees,Luis Severino,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.1,1.05,0.65,498.0,499.0,512.0,51.25
2026-05-29,New York Yankees vs Athletics,6,Amed Rosario,642708,active_roster,New York Yankees,Luis Severino,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.1,1.05,0.65,439.0,447.0,454.0,51.25
2026-05-29,New York Yankees vs Athletics,7,Ryan McMahon,641857,active_roster,New York Yankees,Luis Severino,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.1,1.05,0.65,486.0,501.0,472.0,51.25
2026-05-29,New York Yankees vs Athletics,8,Anthony Volpe,683011,active_roster,New York Yankees,Luis Severino,0.18,1.2,38.0,34.0,8.0,89.0,14.0,0.1,1.1,1.05,0.65,622.0,629.0,625.0,51.25
